"","SRS011061","SRS011084","SRS011134","SRS011239","SRS011271","SRS011302","SRS011405","SRS011452","SRS011529","SRS011586","SRS012273","SRS012902","SRS013158","SRS013215","SRS013476","SRS013521","SRS013687","SRS013800","SRS013951","SRS014235","SRS014287","SRS014313","SRS014459","SRS014613","SRS014683","SRS014923","SRS014979","SRS015065","SRS015133","SRS015190","SRS015217","SRS015264","SRS015369","SRS015578","SRS015663","SRS015782","SRS015794","SRS015854","SRS015960","SRS016018","SRS016056","SRS016095","SRS016203","SRS016267","SRS016335","SRS016495","SRS016585","SRS016753","SRS016954","SRS016989","SRS017103","SRS017191","SRS017247","SRS017307","SRS017433","SRS017521","SRS017701","SRS017821","SRS018133","SRS018313","SRS018351","SRS018427","SRS018575","SRS018656","SRS018817","SRS019030","SRS019161","SRS019267","SRS019397","SRS019582","SRS019601","SRS019685","SRS019787","SRS019910","SRS019968","SRS020233","SRS020328","SRS020869","SRS021484","SRS021948","SRS022071","SRS022137","SRS022524","SRS022609","SRS022713","SRS023346","SRS023526","SRS023583","SRS023829","SRS023914","SRS023971","SRS024009","SRS024075","SRS024132","SRS024265","SRS024331","SRS024388","SRS024435","SRS024549","SRS024625","SRS042284","SRS042628","SRS043001","SRS043411","SRS043701","SRS045004","SRS045645","SRS045713","SRS047014","SRS047044","SRS048164","SRS048870","SRS049164","SRS049712","SRS049900","SRS049959","SRS049995","SRS050299","SRS050422","SRS050752","SRS050925","SRS051031","SRS051882","SRS052027","SRS052697","SRS053214","SRS053335","SRS053398","SRS054590","SRS054956","SRS055982","SRS056259","SRS056519","SRS057478","SRS057717","SRS058723","SRS058770","SRS062427","SRS063040","SRS063985","SRS064276","SRS064557","SRS064645","SRS065504","SRS075398","SRS077730","SRS078176"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii",0,0,0.81704,0,0,0,0,0,0.78977,4.84128,0,0,0,0,0,1.26361,0,11.05851,0,5.8952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36291,2.33941,4.25238,0,0,0,0,0,0,0,0.90006,0,0,0,0,0,0,0,0,0,0,0,0.12421,3.86044,2.52832,0,0,0,0,0,0,0,0,0,0,0.55035,0,6.11642,0,0,0,0,0.13345,0,0,2.06222,0,0,0.74509,0.73412,0,0,0,3.53076,0,0,0,0,0,0,0,0,0,8.89126,0,0,23.54013,0.00046,0,0,0,0,0,1.08977,0.21394,0.97044,0,0,0.22415,0.70395,55.60508,0,1.20974,0,1.36824,0,0,0.1658,0,0,0,0,0,0.03018,0,0,0,0,0,0,0,0,1.37417,0,0.89584,0,0,0,36.06341,0,0,0,0.22347
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii",0,0,0.6749,0,0,0,21.22188,7.23901,0,0,0,0,0,0,0,0,0,0.88589,0,0,0,0,0,0,2.97506,0.00044,0,0,0,0,0,0,0,0,1.14599,0,0,0,0,12.48471,0,0,0,0,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,2.15649,0,0,0,0,0,0,0,6.45223,0,0,0,0,0,0,0,0,0,9.58958,0,0,0,3.53417,0,0,0,1.1184,0.01011,0,0,0,0,0,0,5.06729,0,0,0,0,0,0.8716,0,0,0,5.18881,0,0,0,0,0,0,0.005,0,4.03691,0,0.00251,0,0,0,0,0,0,0,0,0.26725,0,0,5.38256,0,0,0.27227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecichinchillae",0,0,0.33892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0,0,0,0,0,0,0.09788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus",0,0,0.1291,0,0,0,0,0,0,0.48417,0,0,0,0,0.53596,0,0,0.72035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37316,0,0.01472,0.14162,0,0,0,0,0,0,0,0,0,0,0.00134,0,0.95325,0,0.06206,0,0,0,1.07718,0,0,0.71136,0,0,0,0,0,0,0,0,0,0,1.066,0,0,0,0,0,0,0,0,0,0,1.57088,0,0,0,0.0876,0,0,0,0,0,0,0,0,0,0.13812,0,0.54747,0,0.26121,0,0.98539,0.75696,0,0,0,0,0,0,0,0.0659,0.04519,0.42693,3.58371,0.06112,0,0,0,0,0,0.14248,0,0,0.00395,0,0,1.47577,0,0,0.14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53305,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium",0,0,0.10142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04005,0,0,0,0,0,0,0,0.06266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20088,0,0,0,0,0,0,0,0,0.03111,0,0,0,0,0,0,0,0,0,0,0,0.02892,0,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii",0,0,0.08707,0.03593,0,0.06927,0,0,0.0426,0.03856,0,0,0,0,0,0,0,0,0.03831,0.21779,0,0,0,0,0,1.41224,1.32845,0,0,0,0,0,0,0,0.00896,0,0,0,0,0,0,0,0.12324,0,0.01907,0,0,0,0,0,0,0,0,0,0,0,0.00192,0.00602,0,0,0,0,0,0,0,0,0.04137,0,0,0.06295,0,0.06317,0,0.06802,0,0.00575,0,0.11988,0,0,0,0,0,0.02766,0,0,0,0,0,0,0,0,0,0,0.01355,0,0,0.07303,0,0,0,0,0,0,0,0,0,0.00319,0.01568,0,0,0.02067,0.01947,0,0,0.04224,0,0,0,0,0.00218,0,0,0,0.06078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16375,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae",0,0,0.08063,0,0.76779,0.00442,0,0,0.03068,0,0,0,0,0,0,0,0,7.14401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15617,0,0,0,0,0,0,0,0,0,0,0.01255,4.35518,0,0,0,0,0,0.14964,0,0,1.48612,0,0,0,0.00174,0,0,0,0,0,0,0,0,0,0,0,2.99461,0,0,0,0,0,0,3.44625,0,0.29109,0,0.07705,0,0,0.22213,0,0,0,0,0,0,0,0,0,0,7.03917,0,0,0,0,0,0,0,0,0,0,0,0.21996,0.19885,0,0,0,0,3.89026,0,0,1.58711,0,0,0,0,0,0,0,0,0,0,0,2.36365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris",0,0,0.06248,0.20908,0,0,0,0.02271,0,0.16111,0.67799,0,0,0,0.01351,0,0,0,0.44343,0.65571,0,0,0,0,0,0,0.09777,0,0,0,0.06992,0.21391,0,0.40155,1.45731,0.2379,0.01919,0.72162,0,0,0,0,0,0,0,0,0,0.03056,0.05859,0.01559,0,0.09956,0,0,0,0,0,0.0079,0,0.21591,0,0.39914,0.0061,0.04832,0,0,0.04112,0,0.12833,0.07072,0.4367,1.09022,0,0.15969,0,0.68242,0,0.1814,0,0.12431,0.33141,0,0.21473,0.02828,0,0,0,0,0,0,0,0,0,0.23986,0,0,0,0,0,0.16888,0,0,0,0,0.04191,0.01522,0.12869,0,0,0.01992,0.38674,0,0,0,0,0,0,0.00556,0.12281,2.13173,0,1.13101,0.16496,0.04154,1.0478,0.02018,0.19187,0,0,0,0,0,0.06672,0,0,0,0,0,0.18316,0.32957,0.00038,0,0,0,0,0.03824,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471",0,0,0.04061,0.00067,0,0,0.00044,0,0,0.00105,0.00304,0,0,0,0.0013,0,0.00074,0.00013,0,0.00065,0.00171,0,0.00032,0,0,0,0.00482,0,0,6e-05,0,0,0,0,0.04344,0.00057,0.00058,0.00043,0,0,0,0.00122,0,0,0,0,0,0,0,0,5e-05,0,0.00481,0,0.00034,0.00075,0,0,0,0,0,0.00079,0,0,0,0,0,0,0,0,0,0,0,0.00157,0,0.30901,0.00115,0.00077,0,0.06279,0.00288,0,0,0.02112,0,0,0,0,0,0.00046,0,0,0.00364,0.00327,0,0,0,0,1e-04,0,0,0,0,5e-04,0.00022,0,0,0,0,0,0,0.00014,0,0.0011,0,0.00588,0,0,0.00986,0.00072,0,0.05026,0,0,0.02157,0,0.00072,0.00235,0,0,0.00029,0,0,0,0,0,5e-05,0,0.00161,0,0.00348,0,0,0.00044,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167",0,0,0.0253,0.01543,0.07546,0.05176,0.09868,0,0.02223,0,0,0,0,0,0.02075,0,0,0.03602,0,0,0,0,0.20883,0,0,0,0,0.22884,0.00175,0,0,0,0,0.00799,0,0,0,0,0,0,0,0,0,0,0.38362,0,0.00085,0,0,0,0,0.05323,0,0,0,0,0,0.08471,0,0,0.00568,0,0,0,0,0,0,0,0,0.01506,0.02055,0,0,0,0,0,0,0.00261,0,0,0.01784,0.16025,0,0.04197,0,0,0.0596,0,0,0,0,0.01676,0,0.12275,0.0115,0.11742,0,0.47196,0,0,0,0,0,0,0.02189,0,0,0,0.57237,0,0,0.12805,0.54278,0,0,0.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii",0,0,0.01661,0,0.04111,0.00341,0,0,0,0.39065,0.00269,0,0,0,0,0.00197,0.01799,0.03838,0.00506,0,0,0,0.04252,0,0,0.02947,0,0.0593,0,0,0,0,0,0,0.00105,0,0,0,0,0,0,0.07485,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0.04236,0,0,0,0,0,0,0,1.21781,0,0,0.03132,0,0,0,0,0,0,0.00112,0,0,0,0,0,0.00083,0.00966,0,0,0.01289,0,0,0.05287,0.0108,0,0.03898,0,0,0,0,0.02057,0,0,0.00529,0,0,0,0,0,0,0,0.00035,0.00027,0.0026,0.00985,0,0.01503,0,0.00712,0,0,0,0.01534,0,0,0,0.09534,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis",0,0,0.01543,0.43333,0.0688,0.08626,0.00546,0,0.08227,0,0.24741,0,0,0,0.3353,0.02334,0,0.01061,0.1346,0,0,0,0.02938,0.00826,0.2763,0.19701,0.87574,0.06429,1.0603,0,0,0,0.00929,0.61096,0.07461,0.00949,0,0.04761,0,0,0,0,0,0,0.02344,0.07028,0.00832,0,0,0.01278,3.40552,0.005,0,0,0.01795,0.25383,0.01467,0.00549,0,0,1.92646,0,0.02018,0.04763,0,0.16658,0.04122,0,0,0.05504,0,0,0,0,0.09507,0.34248,0.6725,0.92478,0.00112,0.07334,2.03006,0.02264,0.15744,0,0,0,0.39665,0,0.00306,0,0,0.00601,0.00138,0.24451,0,0.6155,0,0.00944,0,0,0,0,0,0,0.00574,0.0189,0.02895,0.01547,0.04529,0,0,0,0.05552,0.00317,0.04788,0,0.07963,0,0.26756,0.20541,0.0348,0.12335,0,0.02895,0,0.10046,0,0.02243,0,0,0.04774,0,0.07347,0,0,0,0,0,0.10784,0.13857,0.17512,0.01306,0.05804,0.0234,0.00623,0.00433,0.16947
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii",0,0,0.01197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08924,0,0,0.04914,0,0,0.94897,0,0,0,0,0,0,0.88445,0,0,0,0,0.1921,0,0,0.43478,0,0.58998,0,0,0,0,0,0,0,0.00493,0,0,0,0,0.0104,0,0,0,0,0,0,0.02269,0,0,0,0,0,0.00065,0,0,0.42974,0,0,0,0.01394,0,0,0,0,0,0,0,0,0,0.00366,0,0,0,0.36134,0,0,0,0,0,0,0,0,0,1.53711,0,0.01136,0,0,0,0,0,0.00274,0.00228,0,0,0.02885,0.06884,0,0,0,0,0,0,0,0,0,0,0,1.68848,0,0,0,0,0,0,0,0,0.01941,0,0,0,0,0,0.00883,0,0,1.44112,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182",0,0,0.00517,0,0.33367,0.06137,0,0,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08996,0,0,0.02977,0,0,0,0,0,0.00375,0,0,0,0,0,0,0,0,0,0.10468,0,0.00033,0,0.04684,0,0,0,0,0.01003,0,0,0,0.07734,0,0,0,0,0,0.01405,0,0,0,0,0,0.08413,0,0,0,0,0,0.07976,0,0,0,0,0,0,0,0.10454,0,0,0.51088,0,0,0,0,0,0,0,0.01837,0.10302,0,0,0,0.01326,0,0,0,0,0,0,0,0,0.03628,0,0,0,0.0437,0,0,0,0,0,0,0,0.40546,0.07381,0,0,0.37496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus",0,0,0.00333,0.05223,0.00178,0.00064,0,0,0.00885,0.00354,0.07854,0,0,0,0.02108,0,0.04436,0.00838,0.01537,0.00059,0,0,0.08003,0,0.01502,0,0.14058,0.09197,0,0.00819,0.11682,0.03062,0,0.0655,0.02787,0.05835,0.00309,0.05746,0,0.00089,0,0.02562,0.00066,0.02935,0.01658,0,0,0,0.00365,0.00013,0.02804,0.00322,0.00057,0.00884,0.01452,0,0.00173,0.005,0,0,0.00637,0.00981,0.03867,0,0.03605,0.00393,0.01337,0.00455,0.0052,0.00085,0.00926,0,0.00853,0.00229,0,0.48979,0.095,0.13527,0,0.00382,0.10974,0.03944,0.12638,0.00702,0.00089,0,0.00642,0.00458,0,0.11414,0,0,0.00864,0.02699,0,0.01007,6e-05,0.01999,0,0.0017,0,0.06824,0,0.02645,0.00402,0.00211,0.00394,0.00537,0.01744,0.00244,0.00728,0.00691,0.01265,0,0,0.02393,0.01637,0,0.19215,0.02643,0,0.04984,0.02361,0,0.04419,0,0,0.03731,0,0,0.06276,0,0.025,0.007,0,0,0.02426,0,0.08609,0,0,0,0,0.01331,0,0,0.01136
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis",0,0,0.0025,0,0.05726,0.06675,6.26385,0,0,0,1.39954,0,0,0,0,0.04274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03355,0,0,0,3.4764,0,0,0,0,0,0.05829,0,0,0,0.24946,0,0,0,0,0,0,0,0,0,0,0,0.03269,0,0,0.00514,0,0,0,0,0,0.50304,0,0,0,0,0.1849,0.1066,0,9.68014,0,0.47142,0.16912,0,0,0.00166,0,0,0.00012,0,0,0,0,0.40675,0,0,0.17861,0,0,0.21461,0,0.28677,0,0,0,0,0,5.19612,3.9989,0,0.16111,0,0,0,0.14859,0,0,0.4812,0.89188,0,0.88259,0,0,0.02438,0,0,0,0,0,0,0,0,0,1.36453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18317
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Sharpea|s__Sharpea_azabuensis",0,0,0.00239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens",0,0,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0.00624,0.46881,0,0,0,0,0,0,0,0,0.00043,0,0,0.15506,0,0,0,0,0.00019,0.01559,0.26091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828,0,0,0.00153,0,0,0,0,0,0,0,0,0,0,0,0,0.00284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226,0,0,0,0,0,0.1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,0,0,0,0.00634,0,0.01454,0.03784,0,0.00029,0,0,0.01239,0,0,0,0,0,0.00179,0,0,0,0,0,0,0,0,0,0,0,0.10473,0,0,0,0,0,0,0.00448
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis",0,0,9e-04,0,0.00148,0.03619,0,0,0.00281,0,0.00401,0.0043,0,0,0,0.00226,0,0,0,0,0,0,0,0.00416,0.00606,0.03919,0,0,0,0,0,0,0,0.01101,0,0.00305,0.02406,0.04487,0,0,0,0.00095,0,0,0.01515,0.23855,0,0,0,0,0.00256,0,0,0,0,0,0,0.03798,0,0,0.00223,0.00648,0,0.01672,0,0,0,0.00356,0,0,0,0,0,0,0,0,0,0.0039,0,0,0,0,0,0.0289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228,0,0,0.0077,0,0,0,0,0.00099,0.00016,0.0085,0,0,0,0.00753,0,0,0,0,0,0,0,0.00547,0.0055,0,0.00208,0,0.00084,0,0,0,0.062,0,0,0,0,0,0,0.00097,0,0.00392,0,0.00027,0,0,0,0,0.02897,0.00135
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238",0,0,0.00087,0,0,0,0,0,0.02311,0,0,0,0,0,0.0021,0,5.02187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56944,0,0,0,0.00254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5",0,0,0.00074,0,0.00459,0,0.00154,0,0.00143,0,0.01898,0,0,0,0.03834,0,0.06385,0,0,0.03701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03346,0,0.00655,0,0,0,0.0073,0.07433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716,0,0,0,0,0,0,0.04242,0,0,0,0.03783,0,0.1638,0,0,0.07487,0,0,0,0,0,0.00717,0,0,0.04697,0,0,0,0.03211,0.00072,0,0,0.00111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289,0,0.02489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126,0,0.02407,0,0,0
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170",0,0,0.00031,0,0,0,0,0,0.00756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Morococcus|s__Morococcus_cerebrosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_cinerea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp_oral_taxon_370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_sp_oral_taxon_808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_F0091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_SK643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
